POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0045,258,199,7153,3/5/19,249,1,2,54,7,1025.415152,15.56376612,0.742853145,40.11406983,0.272430502,130.9644152,20.38299528
BN-0075,220,89,7183,3/5/19,383,3,2,54,5,1031.930986,16.78118805,0.792988609,42.82138491,0.383603511,99.85946961,16.75760538
BN-0006,65,233,7281,3/5/19,385,2,2,74,3,693.150472,43.85293448,0.797135376,58.98801784,0.693521505,82.53603456,36.19447316
BN-0048,170,298,7156,3/5/19,162,1,1.125,74,4,965.1203019,7.971449981,0.700465016,51.83441121,0.199085981,30.59720501,2.439040893
BN-0081,265,92,7189,3/5/19,194,4,2.5,74,5,832.5503537,15.01451315,0.784941098,58.08564128,0.429700555,211.6495554,31.77815033
BN-0028,141,194,7270,3/6/19,97,2,2,120,5,754.0869783,41.64535208,0.837340227,100.4808272,0.654990864,234.3212891,97.58392586
BN-0034,179,120,7142,3/6/19,107,3,2,54,4,624.1948926,15.26812257,0.787381552,42.51860379,0.557410363,79.32270724,12.11108817
BN-0035,273,242,7143,3/6/19,278,2,1.125,45,3,1430.159388,19.66942698,0.74762257,33.64301566,0.308126809,14.89428871,2.929621242
BN-0058,143,188,7166,3/6/19,64,1,2,100,4,334.4345341,47.31722108,0.931875551,93.18755511,0.916155156,173.8507028,82.2613214
BN-0063,203,293,7171,3/6/19,313,4,2,54,4,962.7358362,12.11920586,0.729552685,39.39584499,0.159151151,73.49688841,8.907239209
BN-0069,58,136,7177,3/6/19,242,0,2.5,45,5,412.7350978,59.02528197,0.841163629,37.85236331,0.639386544,137.9245488,81.41035383
BN-0076,251,239,7184,3/6/19,339,1,1.5,120,7,765.389091,5.728684097,0.748571074,89.82852889,0.364316648,164.9656019,9.450358201
BN-0079,173,217,7187,3/6/19,379,1,2.5,45,4,877.8587546,13.75081107,0.702473692,31.61131616,0.187596317,92.1469866,12.67095804
BN-0070,168,280,7178,3/7/19,101,3,2,74,7,615.5151959,6.619187445,0.754558968,55.83736365,0.546778,182.2978248,12.06663473
BN-0046,218,107,7154,3/7/19,97,2,2,54,5,1090.907713,22.34979628,0.789838361,42.65127151,0.432626287,99.46276517,22.22972539
BN-0028,141,194,7270,3/7/19,98,2,2,120,5,783.6677614,44.28193502,0.818311526,98.1973831,0.600344898,228.9962974,101.4039916
BN-0092,180,211,7200,3/7/19,167,4,2,100,4,580.8157975,15.98941234,0.809482075,80.94820755,0.669369329,151.016976,24.146727
BN-0087,171,92,7195,3/7/19,256,3,1.125,74,7,752.6067308,15.39030372,0.79174834,58.58937717,0.719190861,60.52300971,9.314675014
BN-0090,125,293,7198,3/7/19,332,6,1.125,120,4,383.1095058,40.33224736,0.886870808,106.424497,0.960286316,62.82105027,25.33714139
BN-0059,211,75,7167,3/7/19,88,0,1.125,54,5,960.5624374,26.39505737,0.725125576,39.15678108,0.440052197,28.89219802,7.626112242
BN-0095,122,290,7203,3/7/19,342,5,2.5,45,5,1166.248243,44.17892027,0.849516262,38.22823178,0.270460238,139.2941195,61.53863801
BN-0047,137,52,7155,3/7/19,325,3,1.125,54,3,258.1883715,55.06576036,0.875849542,47.29587525,0.957519463,20.93862297,11.53001195
BN-0048,170,298,7156,3/7/19,164,1,1.125,74,4,1429.834851,15.44295784,0.788926949,58.38059421,0.259233168,34.461335,5.321849437
BN-0053,60,198,7161,3/7/19,327,2,1.125,120,3,344.2417921,41.12690322,0.93886702,112.6640424,0.933790941,49.87813194,20.51333105
BN-0043,101,85,7151,3/7/19,182,5,1.125,74,3,277.4515103,51.01564236,0.898530952,66.49129047,0.940331048,29.43673322,15.01733854
BN-0013,261,258,7303,3/7/19,266,0,1.125,54,5,953.0294759,24.65605212,0.791840299,42.75937613,0.381637345,31.55040655,7.779084681
BN-0026,257,181,7161,3/8/19,240,2,1.125,120,4,995.5683785,9.659467865,0.711653534,85.39842403,0.195165403,50.40962223,4.86930126
BN-0056,236,99,7164,3/8/19,103,6,1.5,120,7,628.8419753,11.55882023,0.780626895,93.67522746,0.332247622,172.0298715,19.88462358
BN-0019,127,266,7122,3/8/19,170,0,1.125,45,4,523.0862658,48.26918537,0.810994423,36.49474904,0.682183594,21.54239417,10.39833818
BN-0042,246,292,7150,3/8/19,407,3,2,74,3,760.5778562,11.79687897,0.779277065,57.6665028,0.436165278,80.68697072,9.518544281
BN-0069,58,136,7177,3/8/19,244,0,2.5,45,5,461.6977145,52.38889558,0.872198117,39.24891525,0.668169424,143.0132349,74.92305432
BN-0009,158,256,7464,3/8/19,413,6,1.5,45,7,1140.409464,17.28272901,0.793804334,35.72119503,0.38095515,65.60018861,11.33750283
BN-0039,248,257,7147,3/8/19,303,7,1.5,45,4,1241.324281,7.64918538,0.724160888,32.58723996,0.151442438,34.19704961,2.615795719
BN-0007,111,155,7144,3/8/19,418,7,2.5,100,3,420.7549686,51.53217183,0.819674001,81.96740013,0.694275336,179.2012285,92.34628502
BN-0057,211,233,7165,3/8/19,422,0,2,100,4,883.519011,18.14597427,0.731088905,73.10889054,0.318735658,136.3919462,24.74964746
BN-0027,205,293,7221,3/8/19,226,0,1.5,100,5,1329.451001,19.42868737,0.752335622,75.23356218,0.341038871,98.68762519,19.17371017
BN-0031,233,178,7139,3/8/19,358,3,2.5,74,3,889.953571,17.56037002,0.770556506,57.02118148,0.449017823,124.662558,21.89120646
BN-0021,268,253,7225,3/8/19,121,6,1.5,74,7,1034.620759,16.64028357,0.798549603,59.09267063,0.418388939,108.520735,18.05815803
BN-0023,154,227,7148,3/8/19,205,2,2.5,100,7,1101.972002,15.49361403,0.776481087,77.64810874,0.3016518,396.1024147,61.37057928
BN-0032,201,66,7140,3/9/19,264,6,1.5,74,5,1061.952883,20.94197597,0.760686853,56.29082713,0.254830223,73.83949249,15.46344878
BN-0065,266,54,7173,3/9/19,336,4,1.125,100,3,948.9594294,27.56339763,0.722766502,72.27665019,0.423522749,31.99800236,8.819736623
BN-0035,273,242,7143,3/9/19,281,2,1.125,45,3,914.4720766,7.184933452,0.734114661,33.03515974,0.178497096,14.62518139,1.05080955
BN-0012,60,114,7024,3/9/19,202,0,1.5,100,5,591.6914043,54.33533692,0.859275824,85.92758245,0.696225221,112.7155063,61.2443501
BN-0062,107,196,7170,3/9/19,145,7,2,120,7,397.1378929,44.01037611,0.940470488,112.8564586,0.930855681,368.453766,162.1578882
BN-0001,102,108,7012,3/9/19,255,6,2.5,100,7,309.2434594,55.22005474,0.936782344,93.67823442,0.924726239,477.8760933,263.8834403
BN-0018,118,140,7003,3/9/19,411,5,1.5,100,7,498.7034576,57.81387961,0.876792991,87.67929906,0.660966014,161.0186488,93.09112774
BN-0040,160,129,7148,3/9/19,105,5,2,100,4,1038.806813,13.88902621,0.683055084,68.30550838,0.212716085,127.4307564,17.69889116
BN-0072,109,172,7180,3/9/19,209,5,2.5,45,3,272.6763725,52.84736639,0.865975639,38.96890375,0.959758212,85.19576582,45.02371851
BN-0068,110,259,7176,3/9/19,289,5,1.125,120,7,633.8910591,42.19931306,0.854666246,102.5599496,0.648439983,105.9447484,44.70795605
BN-0089,109,103,7197,3/9/19,272,3,2.5,100,5,525.8335263,52.87209084,0.841938384,84.19383842,0.682515427,306.7812987,162.2016869
BN-0014,224,279,7212,3/9/19,430,3,1.5,74,7,1037.434067,17.37481978,0.753290846,55.7435226,0.397105736,102.3701921,17.78663638
BN-0097,87,113,7205,3/9/19,429,6,1.125,120,7,648.0566915,40.57443125,0.872228325,104.667399,0.600680148,108.1217502,43.86978521
BN-0004,60,285,7079,3/10/19,127,4,1.125,54,3,492.6665426,42.46240926,0.850398929,45.92154216,0.620887139,20.33018424,8.632686034
BN-0098,152,97,7206,3/10/19,372,2,2.5,100,7,1482.471351,20.08109295,0.746022251,74.60222513,0.432114075,380.564601,76.42153125
BN-0010,144,208,7285,3/10/19,69,0,2,45,7,1048.323803,41.8085997,0.820944168,36.94248757,0.272098828,120.6098334,50.42528245
BN-0088,103,220,7196,3/10/19,350,4,1.5,100,3,580.9580111,43.62763281,0.797884569,79.78845691,0.690735474,62.79750501,27.3970649
BN-0091,142,233,7199,3/10/19,419,4,1.125,100,7,351.3226443,48.85705953,0.881777368,88.17773681,0.944741883,91.08787768,44.50285862
BN-0022,102,139,7325,3/10/19,77,5,1.125,120,3,658.3335954,42.93630334,0.799490993,95.93891916,0.645604444,42.47365856,18.23661888
BN-0037,285,190,7145,3/10/19,259,4,1.125,45,3,567.9005322,14.92640802,0.747489562,33.6370303,0.393396633,14.89163889,2.222786781
BN-0084,298,121,7192,3/10/19,386,3,2.5,120,4,818.7956989,17.60829143,0.757060297,90.84723565,0.35043724,264.8196919,46.63022311
BN-0082,218,199,7190,3/10/19,117,5,1.125,74,4,1369.67463,17.63571025,0.779985241,57.71890784,0.253162095,34.07074981,6.008618719
BN-0025,98,121,7267,3/10/19,141,2,1.125,45,7,675.4211085,42.42865423,0.805082972,36.22873373,0.669734539,37.42439516,15.87866722
BN-0096,72,233,7204,3/10/19,414,0,2,54,4,629.8370484,44.66841359,0.877870601,47.40501246,0.620970189,88.43879125,39.50420504
BN-0066,137,176,7174,3/10/19,100,7,1.5,45,7,260.6747051,50.61378956,0.859520378,38.678417,0.94501066,71.0309789,35.95147019
BN-0002,225,245,7072,3/10/19,193,2,1.5,100,4,1047.927389,16.8970266,0.757265991,75.72659907,0.289083372,79.46749306,13.42764344
BN-0077,300,171,7185,3/11/19,401,3,1.5,120,4,738.567699,12.16538829,0.750582524,90.06990291,0.527400008,94.51935611,11.49864668
BN-0024,292,51,7221,3/11/19,316,7,2,45,7,981.7082886,27.00978168,0.72227209,32.50224406,0.265423107,106.1133264,28.6609778
BN-0052,202,93,7160,3/11/19,235,2,2.5,100,4,736.9521629,13.65331135,0.733581083,73.35810834,0.382618056,213.8388858,29.19608887
BN-0045,258,199,7153,3/11/19,255,1,2,54,7,1409.74381,17.35164167,0.75910694,40.99177478,0.311660996,133.8299463,23.22169272
BN-0094,202,181,7202,3/11/19,278,3,2.5,120,3,1299.416415,12.68723303,0.747525507,89.70306081,0.230542415,196.1133167,24.8813535
BN-0071,69,85,7179,3/11/19,365,3,1.5,45,4,397.2143407,56.74371268,0.886449478,39.89022651,0.951103919,41.8608037,23.75337418
BN-0054,240,253,7162,3/11/19,430,0,1.125,54,3,1204.801111,7.949714349,0.730819326,39.46424358,0.178281462,17.47143726,1.388929355
BN-0044,92,206,7152,3/11/19,345,3,2,100,3,328.0288533,47.80621024,0.893756598,89.3756598,0.929318295,125.0544232,59.78378046
BN-0083,201,233,7191,3/11/19,135,4,2.5,74,4,801.8073592,17.21297003,0.795737249,58.88455645,0.27298084,171.648482,29.54580177
BN-0073,220,212,7181,3/11/19,363,7,2,100,3,1033.758897,5.679445778,0.720114125,72.01141247,0.2439457,100.7583683,5.722516896
BN-0085,263,122,7193,3/11/19,332,4,2,100,4,1121.383236,14.94009183,0.676944964,67.69449637,0.217956375,126.2908524,18.86796932
BN-0038,246,147,7146,3/11/19,83,2,2,100,7,1091.740072,10.23907721,0.679772812,67.97728124,0.24464632,221.9322278,22.72381216
BN-0078,193,275,7186,3/11/19,412,5,2,45,5,1163.201449,8.049068122,0.732420046,32.95890208,0.157898297,76.86015964,6.186526608
BN-0006,65,233,7281,3/12/19,392,2,2,74,3,965.4687703,41.61801069,0.781042052,57.79711187,0.533805098,80.86971892,33.65636826
BN-0067,50,103,7175,3/12/19,430,0,2.5,45,5,171.5499156,55.43113413,0.93505612,42.07752539,0.962722665,153.3199831,84.9870055
BN-0050,158,119,7158,3/12/19,413,0,1.125,120,4,888.9282402,28.94478998,0.758310118,90.9972141,0.281850156,53.71451802,15.54755443
BN-0086,103,112,7194,3/12/19,180,0,1.5,100,3,283.0552841,50.15160058,0.935892023,93.58920234,0.907617137,73.6593817,36.9413589
BN-0005,258,57,7415,3/12/19,300,3,1.125,54,3,1420.64304,15.66803408,0.793051291,42.82476974,0.328468124,18.9591947,2.970533087
BN-0036,233,60,7144,3/12/19,297,6,1.5,100,5,850.1920836,25.10583521,0.786635567,78.66355669,0.275238625,103.1869205,25.90593821
BN-0055,122,62,7163,3/12/19,246,6,1.125,100,5,598.0135241,53.1083563,0.802376393,80.23763926,0.678936427,59.20409435,31.44232137
BN-0008,275,214,7040,3/12/19,398,5,2,120,5,1162.01069,8.678125498,0.681113593,81.73363116,0.211990871,190.6028279,16.5407526
BN-0011,52,116,7041,3/12/19,425,3,2.5,100,7,404.7349732,51.52408462,0.795968574,79.59685744,0.671221686,406.043469,209.2101806
BN-0063,203,293,7171,3/12/19,319,4,2,54,4,704.6643821,9.621201951,0.744902129,40.22471494,0.510687772,75.0432282,7.220060536
BN-0041,91,91,7149,3/12/19,86,5,2.5,120,4,378.3784054,54.44829679,0.909410365,109.1292438,0.939150834,318.1117457,173.2064274
BN-0058,143,188,7166,3/12/19,70,1,2,100,4,496.0465906,44.16455565,0.814909364,81.4909364,0.64097001,152.029491,67.14314913
BN-0081,265,92,7189,3/12/19,201,4,2.5,74,5,754.7314796,28.67310846,0.772837697,57.18998961,0.642562724,208.3860246,59.75075086
BN-0080,139,96,7188,3/13/19,282,3,1.5,120,5,555.7013857,53.81921828,0.802391212,96.28694543,0.659600646,126.3044007,67.97604109
BN-0051,214,195,7159,3/13/19,193,2,2,120,7,1463.746436,8.216652335,0.717022982,86.04275787,0.171325789,280.9123959,23.08159494
BN-0033,297,198,7141,3/13/19,290,0,2.5,54,7,558.2456956,17.70676797,0.833970572,45.03441089,0.497810149,229.7317885,40.67807475
BN-0064,160,187,7172,3/13/19,251,0,2.5,54,7,1039.302262,6.156196252,0.741015569,40.01484072,0.165693634,204.1257062,12.56637908
BN-0079,173,217,7187,3/13/19,386,1,2.5,45,4,870.9294173,19.03890039,0.735005055,33.07522748,0.29112944,96.41428811,18.35622027
BN-0075,220,89,7183,3/13/19,391,3,2,54,5,1199.821419,23.89538986,0.779942097,42.11687326,0.374344486,98.21654845,23.46922716
BN-0029,283,169,7137,3/13/19,112,0,1.5,120,3,1166.403757,28.35731172,0.729753589,87.57043067,0.259382581,68.92230746,19.54451357
BN-0034,179,120,7142,3/13/19,114,3,2,54,4,797.6492256,29.79801587,0.849734061,45.88563927,0.456180018,85.60424862,25.50836759
BN-0003,85,180,7356,3/13/19,285,3,1.5,74,4,611.8740097,44.3858504,0.865679687,64.06029682,0.66116825,67.22487548,29.83833266
BN-0020,170,62,7437,3/13/19,283,4,2.5,100,7,832.7371327,25.35240698,0.792785862,79.27858616,0.441039314,404.4198876,102.5301758
BN-0074,71,245,7182,3/13/19,160,1,1.125,45,7,651.6765514,47.56751387,0.874575427,39.35589423,0.684215312,40.65476173,19.33845942
BN-0093,202,145,7201,3/13/19,352,3,1.125,45,5,1413.668222,17.22829347,0.775952086,34.91784389,0.375867605,25.76445847,4.438776516
BN-0099,192,150,7207,3/13/19,389,6,1.125,100,7,1267.65279,25.29695113,0.783164119,78.31641191,0.294492792,80.90109824,20.46551128
BN-0015,141,72,7321,3/14/19,433,3,1.5,74,5,590.9390089,41.43373986,0.855282753,63.29092376,0.659723208,83.02186924,34.39906533
BN-0016,288,239,7106,3/14/19,248,0,2.5,45,3,671.1751743,6.107268463,0.744065829,33.48296231,0.362414575,73.20212634,4.470650377
BN-0017,63,194,7166,3/14/19,349,0,1.5,45,5,524.5286479,46.35120219,0.863546997,38.85961488,0.676365861,50.97409981,23.62710807
BN-0030,156,91,7138,3/14/19,404,2,2,120,5,779.7464305,17.94372279,0.791511458,94.981375,0.656835868,221.4965665,39.74472988
BN-0049,234,114,7157,3/14/19,375,1,1.125,120,3,1013.923403,23.93506878,0.744986115,89.39833382,0.38908129,39.57803923,9.47303091
BN-0060,128,58,7168,3/14/19,377,4,1.5,54,3,305.8176537,54.08575782,0.915824655,49.45453138,0.945998717,38.92318892,21.0519017
BN-0061,270,224,7169,3/14/19,81,5,2.5,74,5,844.1780402,7.600744256,0.705110077,52.17814571,0.249148505,190.1241184,14.45084801
BN-0076,251,239,7184,3/14/19,347,1,1.5,120,7,1157.176109,19.41240972,0.762306811,91.4768173,0.296125231,167.9926011,32.61141202
BN-0005,258,57,7415,3/15/19,303,3,1.125,54,3,1464.670127,26.80402698,0.729205389,39.377091,0.313096249,17.43285345,4.672706743
BN-0022,102,139,7325,3/15/19,82,5,1.125,120,3,613.1352886,43.73005215,0.836882313,100.4258775,0.675898811,44.46010513,19.44242716
BN-0089,109,103,7197,3/15/19,278,3,2.5,100,5,296.8339274,55.54163195,0.877448426,87.74484256,0.959548924,319.7202701,177.5778557
BN-0095,122,290,7203,3/15/19,350,5,2.5,45,5,647.2838255,40.65724969,0.850682844,38.28072799,0.664334547,139.4854026,56.71092841
BN-0032,201,66,7140,3/15/19,270,6,1.5,74,5,658.88483,29.97115046,0.849294081,62.847762,0.459428836,82.44055181,24.70838183
BN-0048,170,298,7156,3/15/19,172,1,1.125,74,4,1347.986984,16.82480225,0.774820715,57.33673291,0.447625885,33.84515673,5.69438069
BN-0012,60,114,7024,3/15/19,208,0,1.5,100,5,462.2799766,56.39444369,0.850290039,85.02900388,0.674839773,111.5367958,62.90055553
BN-0085,263,122,7193,3/15/19,336,4,2,100,4,773.8526098,25.56880658,0.799612408,79.96124079,0.726589335,149.1756908,38.14244385
BN-0038,246,147,7146,3/15/19,87,2,2,100,7,623.6603344,14.32947636,0.723084317,72.30843167,0.364830801,236.0725677,33.82796279
BN-0026,257,181,7161,3/15/19,247,2,1.125,120,4,839.2210775,5.277693521,0.704027248,84.48326976,0.208253796,49.8694181,2.631955048
BN-0054,240,253,7162,3/15/19,434,0,1.125,54,3,569.2909192,6.611756487,0.797017891,43.0389661,0.539328123,19.05402278,1.259805587
BN-0096,72,233,7204,3/15/19,419,0,2,54,4,699.2667412,42.39231351,0.827539043,44.68710835,0.657971602,83.36826933,35.3417381
BN-0042,246,292,7150,3/15/19,414,3,2,74,3,704.9143327,10.21999953,0.755450179,55.90331327,0.371837513,78.21991592,7.994075042
BN-0070,168,280,7178,3/16/19,110,3,2,74,7,1141.443024,16.17744709,0.78268279,57.91852644,0.41963872,189.0924051,30.59032379
BN-0024,292,51,7221,3/16/19,321,7,2,45,7,821.592306,19.9494533,0.745319111,33.53936001,0.36148499,109.4993025,21.84451223
BN-0044,92,206,7152,3/16/19,350,3,2,100,3,665.7318655,45.92001276,0.792606029,79.26060288,0.639185191,110.9014356,50.92595336
BN-0073,220,212,7181,3/16/19,368,7,2,100,3,1346.86326,6.075080689,0.683575674,68.35756743,0.207441393,95.64590835,5.810566108
BN-0007,111,155,7144,3/16/19,426,7,2.5,100,3,531.4007883,57.03684932,0.860098851,86.00988513,0.633297858,188.0391114,107.2515846
BN-0047,137,52,7155,3/16/19,334,3,1.125,54,3,430.5430856,50.38555082,0.816920246,44.11369328,0.611293144,19.52982129,9.840208033
BN-0055,122,62,7163,3/16/19,250,6,1.125,100,5,282.2857519,53.05049115,0.941880307,94.18803073,0.956163044,69.49752149,36.86877649
BN-0008,275,214,7040,3/16/19,402,5,2,120,5,1009.513904,16.76467598,0.799448986,95.9338783,0.437186969,223.7178042,37.50556497
BN-0020,170,62,7437,3/16/19,286,4,2.5,100,7,1142.150079,26.43034185,0.769352838,76.9352838,0.395706287,392.4661165,103.7301362
BN-0082,218,199,7190,3/16/19,123,5,1.125,74,4,843.1676155,5.360923412,0.710885293,52.60551169,0.22277576,31.05237598,1.664694094
BN-0017,63,194,7166,3/16/19,351,0,1.5,45,5,399.5445488,48.15797055,0.943344899,42.45052046,0.913621286,55.68447021,26.81651076
BN-0081,265,92,7189,3/16/19,205,4,2.5,74,5,844.9239686,24.33860794,0.782093794,57.87494075,0.410872769,210.8818154,51.32569826
BN-0009,158,256,7464,3/16/19,421,6,1.5,45,7,1221.842027,20.35985159,0.789151524,35.51181856,0.356152529,65.21567919,13.27781549
BN-0046,218,107,7154,3/17/19,107,2,2,54,5,836.9130069,18.07442426,0.733653753,39.61730265,0.369176656,92.38754978,16.69851771
BN-0083,201,233,7191,3/17/19,141,4,2.5,74,4,1038.473246,16.55917354,0.737831312,54.59951709,0.354099527,159.1575923,26.35518191
BN-0099,192,150,7207,3/17/19,393,6,1.125,100,7,919.8271791,21.8919945,0.725057763,72.5057763,0.331566963,74.8986935,16.39681787
BN-0021,268,253,7225,3/17/19,130,6,1.5,74,7,1358.498463,23.09282291,0.775788719,57.40836522,0.332422643,105.4275923,24.34620719
BN-0040,160,129,7148,3/17/19,113,5,2,100,4,808.2469297,11.6315785,0.695342374,69.53423745,0.187922532,129.7230734,15.08884111
BN-0061,270,224,7169,3/17/19,84,5,2.5,74,5,844.4589821,6.549675489,0.702496566,51.98474591,0.212843333,189.4194179,12.40635719
BN-0084,298,121,7192,3/17/19,393,3,2.5,120,4,977.8904011,24.58249477,0.785698503,94.28382042,0.414561541,274.8373365,67.56187388
BN-0064,160,187,7172,3/17/19,255,0,2.5,54,7,1323.827395,19.21059743,0.749098957,40.45134368,0.293479391,206.3524169,39.64153211
BN-0018,118,140,7003,3/17/19,419,5,1.5,100,7,498.7828066,59.86986434,0.82118492,82.11849197,0.67482368,150.8065046,90.28764971
BN-0062,107,196,7170,3/17/19,153,7,2,120,7,518.0267612,49.25313604,0.811922728,97.4307273,0.67695165,318.0918385,156.670206
BN-0087,171,92,7195,3/17/19,266,3,1.125,74,7,820.9000184,18.57339423,0.737296917,54.55997187,0.403281059,56.36062144,10.46808041
BN-0076,251,239,7184,3/17/19,350,1,1.5,120,7,983.4741519,6.617640821,0.7369256,88.43107201,0.221284817,162.3992422,10.74699854
BN-0033,297,198,7141,3/17/19,294,0,2.5,54,7,1379.722627,5.92996935,0.706032375,38.12574828,0.181156429,194.4889734,11.53313651
BN-0034,179,120,7142,3/18/19,119,3,2,54,4,949.1960858,18.16242617,0.771752935,41.67465849,0.4400749,77.74824287,14.12096721
BN-0036,233,60,7144,3/18/19,303,6,1.5,100,5,1022.757004,22.82956151,0.775279728,77.52797284,0.393822905,101.6973184,23.21705185
BN-0098,152,97,7206,3/18/19,380,2,2.5,100,7,1071.591629,17.17879969,0.752693635,75.26936351,0.368441567,383.9678406,65.96106622
BN-0065,266,54,7173,3/18/19,345,4,1.125,100,3,1108.902784,19.13089151,0.753146103,75.31461025,0.266860901,33.34295475,6.378804499
BN-0056,236,99,7164,3/18/19,113,6,1.5,120,7,1013.305221,16.87801388,0.770484178,92.45810137,0.324924237,169.7946803,28.65796969
BN-0078,193,275,7186,3/18/19,419,5,2,45,5,1215.104211,14.49432318,0.692595903,31.16681563,0.180616688,72.68101404,10.53462106
BN-0028,141,194,7270,3/18/19,109,2,2,120,5,859.9079647,44.15258737,0.770479197,92.45750365,0.440688508,215.6108985,95.19779034
BN-0025,98,121,7267,3/18/19,149,2,1.125,45,7,593.7245718,42.03048595,0.877753835,39.49892256,0.675156663,40.80251044,17.14949341
BN-0006,65,233,7281,3/18/19,398,2,2,74,3,893.6941392,40.27149072,0.84996432,62.89735968,0.299488948,88.00598566,35.44132235
